Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
144.122.71.200-172.66.43.44-41892-443-6,144.122.71.200,41892,172.66.43.44,443,6,2022-06-13 17:30:20.044063,11106960,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,50.14873556760806,1.260470911932698,854381.5384615384,3055109.171748112,1.102237E7,28.0,1.110696E7,854381.5384615384,3055109.171748112,1.102237E7,28.0,0,0,0,0,0,5,0,0,0,0,0,300,0,1.260470911932698,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,10766,0,0,0,1,39,0,0,64240,0,5,20,72882.0,0.0,72882.0,72882.0,1.102237E7,0.0,1.102237E7,1.102237E7,11106960,NeedManualLabel
144.122.71.200-172.66.43.44-41906-443-6,144.122.71.200,41906,172.66.43.44,443,6,2022-06-13 17:30:57.329586,333450,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,1670.4153546258808,41.985305143199874,25649.999999999996,70923.85768084906,260650.0,26.0,333450.0,25649.999999999996,70923.85768084906,260650.0,26.0,0,0,0,0,0,5,0,0,0,0,0,300,0,41.985305143199874,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,16578,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,333450,NeedManualLabel
144.122.71.200-144.122.171.91-53-47071-17,144.122.71.200,53,144.122.171.91,47071,17,2022-06-13 17:30:09.665228,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-33670-53-17,144.122.71.200,33670,144.122.171.91,53,17,2022-06-13 17:30:09.664393,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-54790-30004-6,144.122.71.200,54790,144.122.71.18,30004,6,2022-06-13 17:30:48.926988,8264,5,0,358.0,0.0,358.0,0.0,71.6,160.10246718898492,0,0,0,0,43320.42594385285,605.0338818973862,2066.0,3495.3872460715993,7299.0,147.0,8264.0,2066.0,3495.3872460715993,7299.0,147.0,0,0,0,0,0,1,0,0,0,0,0,168,0,605.0338818973862,0.0,0.0,358.0,71.6,160.10246718898492,25632.799999999996,1,1,0,1,4,0,0,0,0.0,71.6,71.6,0.0,0,0,0,0,0,0,1,71,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,8264,NeedManualLabel
144.122.71.200-144.122.171.91-53-33526-17,144.122.71.200,53,144.122.171.91,33526,17,2022-06-13 17:30:48.826612,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-43397-53-17,144.122.71.200,43397,144.122.171.91,53,17,2022-06-13 17:30:40.412398,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-47821-53-17,144.122.71.200,47821,144.122.171.91,53,17,2022-06-13 17:30:57.329423,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-54776-30004-6,144.122.71.200,54776,144.122.71.18,30004,6,2022-06-13 17:30:09.713933,4829,5,0,333.0,0.0,333.0,0.0,66.6,148.922127301486,0,0,0,0,68958.37647546075,1035.4110581901016,1207.25,2116.0151818926065,4381.0,121.0,4829.0,1207.25,2116.0151818926065,4381.0,121.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1035.4110581901016,0.0,0.0,333.0,66.6,148.922127301486,22177.8,1,1,0,1,4,0,0,0,0.0,66.6,66.6,0.0,0,0,0,0,0,0,1,66,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,4829,NeedManualLabel
144.122.71.200-172.66.43.44-41902-443-6,144.122.71.200,41902,172.66.43.44,443,6,2022-06-13 17:30:48.825852,124304,13,0,557.0,0.0,289.0,0.0,42.84615384615385,81.48501513964204,0,0,0,0,4480.949929205818,104.5823143261681,10358.666666666666,10437.030885121003,31457.0,23.0,124304.0,10358.666666666666,10437.030885121003,31457.0,23.0,0,0,0,0,0,5,0,0,0,0,0,280,0,104.5823143261681,0.0,0.0,289.0,42.84615384615385,81.48501513964204,6639.807692307692,1,1,0,5,12,0,0,0,0.0,42.84615384615385,42.84615384615385,0.0,557,5,10544,0,0,0,1,42,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,124304,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-06-13 17:29:57.775570,5129107,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.38993142470999337,5129107.0,0.0,5129107.0,5129107.0,5129107.0,5129107.0,0.0,5129107.0,5129107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38993142470999337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5129107.0,0.0,5129107.0,5129107.0,0,NeedManualLabel
144.122.71.200-144.122.71.18-51820-30003-6,144.122.71.200,51820,144.122.71.18,30003,6,2022-06-13 17:30:20.125662,5004383,10,0,1421.0,0.0,833.0,0.0,142.1,268.9838698179172,0,0,0,0,283.9510884758421,1.9982483355090928,556042.5555555555,1666778.1031526895,5000784.0,115.0,5004383.0,556042.5555555555,1666778.1031526895,5000784.0,115.0,0,0,0,0,0,4,0,0,0,0,0,328,0,1.9982483355090928,0.0,0.0,833.0,142.1,268.9838698179172,72352.32222222221,1,1,0,4,9,0,0,0,0.0,142.1,142.1,0.0,0,0,0,0,0,0,1,142,0,0,64240,0,4,32,2938.0,0.0,2938.0,2938.0,5000784.0,0.0,5000784.0,5000784.0,5004383,NeedManualLabel
144.122.71.200-144.122.71.18-51834-30003-6,144.122.71.200,51834,144.122.71.18,30003,6,2022-06-13 17:30:57.400119,248041,34,0,1081.0,0.0,493.0,0.0,31.794117647058822,105.58431340439095,0,0,0,0,4358.150467059881,137.07411274748932,7516.393939393938,11585.188690574363,57926.0,6.0,248041.0,7516.393939393938,11585.188690574363,57926.0,6.0,0,0,0,0,0,4,0,0,0,0,0,1096,0,137.07411274748932,0.0,0.0,493.0,31.794117647058822,105.58431340439095,11148.047237076651,1,1,0,4,33,0,0,0,0.0,31.794117647058822,31.794117647058822,0.0,1081,4,4364,0,0,0,1,31,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,248041,NeedManualLabel
